card,tcg,ck_price,mp_price,ck_pct,mp_pct,units,origin,band
Teferi's Time Twist,0.42,0.79,0.15,88.09523809523812,-64.28571428571429,982.0,live,$0-1
Counterspell,2.95,3.99,2.46,35.25423728813559,-16.610169491525433,791.0,live,$2-5
Heroic Intervention (0080) (Borderless),8.28,13.99,9.02,68.96135265700485,8.937198067632854,738.0,live,$5-10
Sunpetal Grove,0.58,1.29,0.55,122.41379310344828,-5.172413793103434,842.0,live,$0-1
"Moonstone, Harsh Mistress",0.23,0.35,0.15,52.17391304347825,-34.78260869565218,918.0,live,$0-1
Elvish Mystic (Borderless),0.85,0.99,0.67,16.47058823529412,-21.17647058823529,920.0,live,$0-1
"Toski, Bearer of Secrets",8.45,7.99,7.390000000000001,-5.44378698224851,-12.544378698224836,906.0,live,$5-10
Prized Statue,0.44,0.79,0.34,79.54545454545455,-22.72727272727272,1343.0,live,$0-1
"Madame Null, Power Broker",0.37,0.49,0.15,32.432432432432435,-59.45945945945946,842.0,live,$0-1
"Michelangelo, Improviser",3.2,2.99,2.41,-6.562499999999999,-24.6875,711.0,live,$2-5
"Doctor Strange, Surgeon",1.41,2.99,0.94,112.05673758865252,-33.33333333333333,822.0,live,$1-2
Manor Gate,1.26,1.79,1.08,42.06349206349206,-14.28571428571428,1377.0,live,$1-2
Meltdown,0.24,0.59,0.15,145.83333333333331,-37.5,1283.0,live,$0-1
Gravecrawler,0.95,2.29,0.6900000000000001,141.0526315789474,-27.368421052631568,994.0,live,$0-1
Fortune Teller's Talent,0.47,0.79,0.15,68.08510638297875,-68.08510638297872,1440.0,live,$0-1
Peter Parker,3.71,3.49,2.07,-5.9299191374663005,-44.20485175202157,730.0,live,$2-5
Professor Hulk,1.84,4.49,1.78,144.02173913043478,-3.260869565217394,745.0,live,$1-2
Advanced Reconstruction,0.36,0.59,0.15,63.888888888888886,-58.333333333333336,1048.0,live,$0-1
Arcane Signet,0.98,0.99,0.44,1.020408163265307,-55.102040816326536,863.0,live,$0-1
"Kuja, Genome Sorcerer",1.49,1.29,1.04,-13.422818791946304,-30.20134228187919,770.0,live,$1-2
"Doc Aurlock, Grizzled Genius",0.32,0.79,0.25,146.875,-21.875000000000004,1139.0,live,$0-1
The Reaver Cleaver,17.9,21.99,15.61,22.849162011173185,-12.793296089385471,684.0,live,$10-20
Captain America's Shield (Borderless) (0311),4.61,5.49,3.45,19.088937093275486,-25.16268980477224,689.0,live,$2-5
Heroic Intervention (0078) (Borderless),9.96,14.99,10.67,50.5020080321285,7.12851405622489,718.0,live,$5-10
Fire Diamond,0.4,0.79,0.3,97.5,-25.000000000000007,1167.0,live,$0-1
Reanimate,8.08,12.99,8.32,60.76732673267327,2.970297029702973,733.0,live,$5-10
Stock Up (JP Alternate Art),2.29,3.49,1.04,52.40174672489084,-54.585152838427945,862.0,live,$2-5
Shadow of the Goblin,0.88,1.79,0.19,103.40909090909092,-78.4090909090909,735.0,live,$0-1
Show and Tell (Borderless),3.81,6.99,3.43,83.46456692913387,-9.973753280839892,809.0,live,$2-5
Cryptolith Rite,11.34,14.99,11.45,32.18694885361552,0.9700176366842984,720.0,live,$10-20
"Anim Pakal, Thousandth Moon",5.6,6.49,4.0200000000000005,15.892857142857151,-28.2142857142857,688.0,live,$5-10
The Dawning Archaic (Borderless),2.12,1.99,2.02,-6.132075471698118,-4.716981132075476,700.0,live,$2-5
Electrostatic Field,2.12,2.79,0.52,31.603773584905653,-75.47169811320755,792.0,live,$2-5
Turbulent Moor (Extended Art),6.35,6.49,5.0200000000000005,2.204724409448828,-20.944881889763767,730.0,live,$5-10
Spectral Denial,0.34,0.59,0.15,73.52941176470587,-55.88235294117647,774.0,live,$0-1
"Betor, Ancestor's Voice (Borderless)",3.42,8.99,1.02,162.86549707602342,-70.17543859649122,898.0,live,$2-5
"Electro, Assaulting Battery (Extended Art)",6.62,9.99,5.62,50.90634441087614,-15.105740181268882,714.0,live,$5-10
"Fumulus, the Infestation (Anime)",8.22,12.99,6.68,58.02919708029196,-18.734793187347943,725.0,live,$5-10
The Super Hero Civil War (Borderless),0.39,0.49,0.15,25.64102564102563,-61.53846153846154,812.0,live,$0-1
Luminous Broodmoth,1.08,2.29,0.47,112.03703703703702,-56.48148148148149,785.0,live,$1-2
Helm of the Host,5.91,8.49,5.41,43.65482233502538,-8.460236886632826,877.0,live,$5-10
Shore Up,0.31,0.49,0.15,58.06451612903225,-51.61290322580645,984.0,live,$0-1
Harmonic Prodigy,4.26,5.99,3.43,40.61032863849767,-19.483568075117365,738.0,live,$2-5
Supreme Verdict,1.62,2.79,1.62,72.22222222222221,0.0,955.0,live,$1-2
Bushy Bodyguard,0.33,0.79,0.15,139.3939393939394,-54.54545454545456,855.0,live,$0-1
Gene Pollinator,0.25,0.35,0.15,39.99999999999999,-40.0,1389.0,live,$0-1
Fighter Class,7.62,7.99,6.7700000000000005,4.855643044619424,-11.154855643044614,730.0,live,$5-10
Death to Our Enemies,0.25,0.35,0.15,39.99999999999999,-40.0,1282.0,live,$0-1
"Kambal, Consul of Allocation",6.81,8.99,5.09,32.01174743024964,-25.25697503671072,688.0,live,$5-10
"Donatello, the Brains (0002) (Borderless)",1.62,4.49,0.93,177.16049382716048,-42.5925925925926,1152.0,live,$1-2
"Misty Knight, Hero for Hire",0.22,0.35,0.15,59.09090909090908,-31.818181818181824,954.0,live,$0-1
Sodden Verdure,0.6,0.49,0.21,-18.33333333333333,-65.0,1001.0,live,$0-1
"Cid, Freeflier Pilot",0.37,0.79,0.19,113.51351351351352,-48.648648648648646,1265.0,live,$0-1
Improvised Arsenal,0.44,0.69,0.15,56.8181818181818,-65.90909090909092,805.0,live,$0-1
Wastewood Verge,9.28,13.99,9.06,50.7543103448276,-2.3706896551724017,745.0,live,$5-10
Archmage Emeritus,0.67,1.79,0.51,167.16417910447765,-23.88059701492537,1053.0,live,$0-1
Divergent Equation,0.2,0.35,0.15,74.99999999999997,-25.000000000000007,901.0,live,$0-1
Vesuva,3.32,4.99,2.34,50.301204819277125,-29.518072289156628,901.0,live,$2-5
Pensive Professor (Extended Art),1.09,0.59,0.27,-45.87155963302753,-75.22935779816514,801.0,live,$1-2
"Crimson Cowl, Master of Evil",0.85,0.99,0.34,16.47058823529412,-60.0,681.0,live,$0-1
Assassin's Trophy,0.69,1.49,0.26,115.94202898550728,-62.31884057971014,996.0,live,$0-1
Homunculus Horde,1.5,2.29,0.15,52.66666666666667,-90.0,802.0,live,$1-2
Scute Swarm,9.29,12.99,7.08,39.82777179763188,-23.789020452099024,722.0,live,$5-10
"Maha, Its Feathers Night",21.83,23.99,20.81,9.89464040311498,-4.672469079248739,701.0,live,$20-50
"Daredevil, Man Without Fear (Borderless) (0324)",3.88,4.99,3.1,28.60824742268042,-20.10309278350515,710.0,live,$2-5
Petrified Hamlet (Extended Art),1.37,1.99,0.25,45.255474452554736,-81.75182481751825,838.0,live,$1-2
Flickering Ward,0.37,0.49,0.15,32.432432432432435,-59.45945945945946,1104.0,live,$0-1
Aven Interrupter,3.32,3.99,3.0,20.18072289156628,-9.638554216867464,829.0,live,$2-5
"Wolverine, Claws Out",9.62,10.99,8.32,14.241164241164253,-13.513513513513503,664.0,live,$5-10
Dragonstorm Globe,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,1049.0,live,$0-1
Arcbound Ravager (Borderless),2.9,5.99,3.02,106.55172413793106,4.137931034482762,831.0,live,$2-5
Harmonized Trio (Extended Art),1.25,1.79,0.2,43.2,-84.00000000000001,763.0,live,$1-2
Extinction Event (Borderless),2.65,2.79,1.66,5.283018867924533,-37.35849056603774,691.0,live,$2-5
"Abomination, Terrifying Titan (Borderless)",0.23,0.35,0.15,52.17391304347825,-34.78260869565218,832.0,live,$0-1
The Scarab God,3.39,4.49,3.12,32.448377581120944,-7.964601769911504,729.0,live,$2-5
Baleful Strix,0.95,2.49,0.97,162.10526315789477,2.105263157894739,900.0,live,$0-1
Three Visits,4.68,7.49,4.8,60.04273504273505,2.5641025641025665,693.0,live,$2-5
Kaalia of the Vast,2.33,2.79,1.56,19.742489270386265,-33.047210300429185,794.0,live,$2-5
"Hulk, Strongest There Is",4.45,5.49,3.26,23.370786516853933,-26.741573033707876,671.0,live,$2-5
Devil Dinosaur,41.78,44.99,40.01,7.683101962661562,-4.23647678314984,661.0,live,$20-50
"Squall, SeeD Mercenary",0.89,0.99,0.15,11.235955056179773,-83.14606741573034,741.0,live,$0-1
Island (0254),0.42,0.49,0.15,16.666666666666668,-64.28571428571429,1975.0,live,$0-1
Frostcliff Siege,2.16,2.99,1.77,38.42592592592592,-18.05555555555556,709.0,live,$2-5
Waterbender Ascension,0.79,0.99,0.41,25.31645569620252,-48.10126582278482,742.0,live,$0-1
Deserted Temple,0.52,1.49,0.23,186.53846153846152,-55.76923076923077,922.0,live,$0-1
Thousand Moons Smithy,3.71,5.49,1.77,47.97843665768195,-52.2911051212938,740.0,live,$2-5
Champions of the Perfect,0.95,1.49,0.15,56.842105263157904,-84.21052631578947,763.0,live,$0-1
"Terra, Magical Adept",1.71,2.49,1.55,45.61403508771932,-9.356725146198826,738.0,live,$1-2
The Warring Triad,0.63,0.99,0.51,57.14285714285714,-19.047619047619047,1036.0,live,$0-1
Port Razer,1.12,2.49,1.01,122.32142857142856,-9.82142857142858,1011.0,live,$1-2
Colossal Skyturtle,0.5,0.59,0.33,17.999999999999993,-34.0,1040.0,live,$0-1
Chaos Warp,0.38,0.99,0.2,160.52631578947367,-47.368421052631575,1056.0,live,$0-1
Desynchronization,5.0,8.99,4.42,79.80000000000001,-11.6,736.0,live,$5-10
Siege Smash,0.28,0.39,0.15,39.28571428571428,-46.42857142857144,1035.0,live,$0-1
"Tigra, Feline Fury",0.22,0.35,0.15,59.09090909090908,-31.818181818181824,1272.0,live,$0-1
Manifold Key,1.57,2.49,1.35,58.59872611464969,-14.012738853503182,721.0,live,$1-2
Mesa Enchantress,0.67,0.99,0.45,47.761194029850735,-32.83582089552239,794.0,live,$0-1
Isolated Chapel,0.44,0.99,0.31,125.0,-29.545454545454547,836.0,live,$0-1
Breach the Multiverse,10.68,17.99,10.36,68.44569288389512,-2.996254681647943,684.0,live,$10-20
Does Machines,0.55,0.49,0.15,-10.90909090909092,-72.72727272727273,1115.0,live,$0-1
Drowned Catacomb,1.64,2.79,1.57,70.1219512195122,-4.26829268292682,912.0,live,$1-2
Exhibition Tidecaller (Extended Art),1.24,0.99,0.47,-20.161290322580648,-62.096774193548384,786.0,live,$1-2
"Squall Leonhart - Danitha Capashen, Paragon (Showcase)",0.51,0.69,0.15,35.29411764705881,-70.58823529411764,713.0,live,$0-1
Terminate,0.4,0.69,0.27,72.49999999999997,-32.5,829.0,live,$0-1
Spell Pierce (JP Alternate Art),1.76,2.49,1.93,41.47727272727274,9.659090909090905,811.0,live,$1-2
Kinetic Ooze,0.38,0.49,0.15,28.947368421052627,-60.526315789473685,870.0,live,$0-1
Path of Ancestry,0.34,0.35,0.15,2.9411764705882213,-55.88235294117647,1147.0,live,$0-1
Lyra Dawnbringer (0707),0.62,2.79,0.64,350.0,3.2258064516129057,1113.0,live,$0-1
Bruenor Battlehammer,0.92,1.79,0.66,94.56521739130434,-28.26086956521739,734.0,live,$0-1
Goblin Matron,0.26,0.49,0.15,88.46153846153845,-42.30769230769232,1009.0,live,$0-1
Arcane Signet (0332),0.51,1.29,0.46,152.94117647058826,-9.803921568627448,925.0,live,$0-1
Skyshroud Claim,0.97,1.49,0.9,53.608247422680414,-7.2164948453608195,1036.0,live,$0-1
"Sothera, the Supervoid",1.85,2.49,1.28,34.594594594594604,-30.81081081081081,778.0,live,$1-2
Bygone Colossus,0.3,0.59,0.15,96.66666666666669,-50.0,807.0,live,$0-1
Bleachbone Verge,11.14,13.99,7.29,25.5834829443447,-34.56014362657092,750.0,live,$10-20
Soul Warden,4.03,4.49,2.44,11.414392059553348,-39.45409429280397,771.0,live,$2-5
Loki's Scepter,5.08,8.49,5.15,67.1259842519685,1.3779527559055174,780.0,live,$5-10
"Bushmaster, Coiled Henchman",0.9,0.99,0.41,9.999999999999996,-54.44444444444445,813.0,live,$0-1
"Teval, the Balanced Scale (Borderless)",5.92,12.99,6.08,119.42567567567568,2.7027027027027053,760.0,live,$5-10
"Baylen, the Haymaker",0.82,1.29,0.19,57.317073170731724,-76.82926829268291,758.0,live,$0-1
Goblin War Strike,1.96,1.29,0.38,-34.18367346938776,-80.61224489795919,741.0,live,$1-2
Wight of the Reliquary,0.58,1.29,0.17,122.41379310344828,-70.68965517241378,763.0,live,$0-1
Spark Double,8.29,9.99,7.5,20.50663449939688,-9.529553679131476,660.0,live,$5-10
Villainous Wrath,0.58,1.49,0.21,156.89655172413794,-63.793103448275865,756.0,live,$0-1
Multiversal Passage (Borderless),6.92,11.99,5.21,73.26589595375724,-24.710982658959537,807.0,live,$5-10
Risky Shortcut,0.29,0.49,0.15,68.96551724137932,-48.27586206896552,840.0,live,$0-1
Postmortem Professor,0.18,0.49,0.15,172.22222222222223,-16.666666666666664,843.0,live,$0-1
Bloated Contaminator,3.81,4.49,2.86,17.847769028871397,-24.934383202099745,737.0,live,$2-5
"SP//dr, Piloted by Peni (Borderless)",0.35,0.35,0.15,0.0,-57.14285714285714,716.0,live,$0-1
Forest (0286),0.29,0.49,0.15,68.96551724137932,-48.27586206896552,2825.0,live,$0-1
Forest (271) - Full Art,1.05,1.99,0.5700000000000001,89.52380952380952,-45.71428571428572,1774.0,live,$1-2
"Mazirek, Kraul Death Priest",0.36,0.49,0.15,36.11111111111112,-58.333333333333336,897.0,live,$0-1
Plains (0296),0.25,0.49,0.15,96.0,-40.0,2124.0,live,$0-1
Elvish Piper,1.38,2.49,0.94,80.43478260869567,-31.88405797101449,946.0,live,$1-2
Sakura-Tribe Elder,0.34,0.99,0.26,191.17647058823525,-23.529411764705884,1096.0,live,$0-1
Swarmyard,6.07,5.99,2.9,-1.3179571663920933,-52.22405271828666,795.0,live,$5-10
"Sokka, Tenacious Tactician",0.57,0.49,0.15,-14.03508771929824,-73.68421052631578,761.0,live,$0-1
Bloodline Pretender,1.73,2.49,0.98,43.9306358381503,-43.35260115606936,1058.0,live,$1-2
Technodrome,1.72,4.49,0.72,161.046511627907,-58.13953488372093,722.0,live,$1-2
Drown in Dreams,2.2,1.99,1.05,-9.545454545454552,-52.27272727272727,855.0,live,$2-5
Clock of Omens,3.96,5.99,2.08,51.26262626262626,-47.474747474747474,696.0,live,$2-5
Waves of Aggression (Borderless),2.42,2.49,2.08,2.892561983471086,-14.0495867768595,714.0,live,$2-5
Unearth,0.64,1.29,0.47,101.5625,-26.562500000000007,1093.0,live,$0-1
Overwhelming Stampede,3.76,2.79,2.03,-25.797872340425528,-46.01063829787234,881.0,live,$2-5
Vision Quest (Borderless),0.39,0.49,0.15,25.64102564102563,-61.53846153846154,757.0,live,$0-1
Tectonic Hazard,0.49,1.29,0.15,163.26530612244898,-69.38775510204081,989.0,live,$0-1
The Coming of Galactus (Borderless),5.54,5.49,3.0,-0.9025270758122712,-45.84837545126354,684.0,live,$5-10
Lotus Cobra,5.99,7.49,5.4,25.041736227045075,-9.849749582637726,668.0,live,$5-10
"Nick Fury, Agent of S.H.I.E.L.D. (Borderless) (0357)",3.14,4.49,2.08,42.99363057324841,-33.75796178343949,656.0,live,$2-5
"Phlage, Titan of Fire's Fury",3.56,6.99,3.0700000000000003,96.34831460674158,-13.764044943820217,858.0,live,$2-5
Lucky the Pizza Dog,1.83,3.49,1.56,90.7103825136612,-14.754098360655735,754.0,live,$1-2
Exquisite Blood,36.45,42.99,34.64,17.942386831275716,-4.965706447187934,654.0,live,$20-50
Weather Maker,0.58,0.49,0.15,-15.51724137931034,-74.13793103448275,807.0,live,$0-1
Battlefield Forge,0.26,0.69,0.19,165.38461538461536,-26.923076923076927,859.0,live,$0-1
Command Tower,0.46,0.69,0.25,49.99999999999999,-45.65217391304349,1107.0,live,$0-1
Artful Dodge,0.5,0.79,0.36,58.00000000000001,-28.000000000000004,781.0,live,$0-1
"Kingpin, Wilson Fisk",2.22,3.49,2.03,57.2072072072072,-8.558558558558575,780.0,live,$2-5
Secret Invasion (Borderless),0.45,0.49,0.15,8.888888888888884,-66.66666666666667,770.0,live,$0-1
"Zimone, Paradox Sculptor",3.11,5.99,2.84,92.60450160771704,-8.681672025723474,661.0,live,$2-5
Broodguard Elite,0.25,0.35,0.15,39.99999999999999,-40.0,747.0,live,$0-1
Springleaf Parade (Extended Art),9.26,14.99,7.81,61.87904967602592,-15.658747300215984,707.0,live,$5-10
Brass's Tunnel-Grinder,3.6,4.99,3.52,38.61111111111112,-2.222222222222224,682.0,live,$2-5
Traumatic Critique (Extended Art),2.55,1.29,0.6,-49.41176470588235,-76.47058823529412,786.0,live,$2-5
Honor,0.29,0.49,0.15,68.96551724137932,-48.27586206896552,1033.0,live,$0-1
Fiery Emancipation,13.48,11.99,11.67,-11.053412462908014,-13.427299703264095,648.0,live,$10-20
Sorin of House Markov,2.88,4.99,1.53,73.2638888888889,-46.87499999999999,811.0,live,$2-5
Pariah,2.23,2.49,1.39,11.659192825112118,-37.668161434977584,780.0,live,$2-5
Conduit of Ruin,5.52,6.49,3.97,17.572463768115956,-28.079710144927528,707.0,live,$5-10
Lifeblood Hydra,0.49,0.49,0.15,0.0,-69.38775510204081,1099.0,live,$0-1
"Rev, Tithe Extractor (Anime)",21.05,32.99,19.01,56.722090261282666,-9.691211401425171,688.0,live,$20-50
Heritage Reclamation,0.37,0.99,0.15,167.56756756756758,-59.45945945945946,1341.0,live,$0-1
Swamp (297) - JP Full Art,4.81,6.49,3.94,34.92723492723494,-18.08731808731808,1218.0,live,$2-5
Rampant Growth,0.42,1.29,0.39,207.1428571428572,-7.142857142857137,1717.0,live,$0-1
Recruiter of the Guard,5.79,8.49,5.17,46.63212435233161,-10.70811744386874,725.0,live,$5-10
Weather the Storm,1.11,2.29,1.15,106.30630630630628,3.6036036036035854,2005.0,live,$1-2
Flare of Cultivation,0.62,0.79,0.15,27.419354838709687,-75.80645161290323,1069.0,live,$0-1
Kor Spiritdancer,0.37,1.29,0.2,248.64864864864865,-45.94594594594594,1400.0,live,$0-1
Accumulate Wisdom,0.3,0.69,0.15,129.99999999999997,-50.0,1125.0,live,$0-1
Grave Venerations,0.56,0.69,0.5700000000000001,23.21428571428569,1.785714285714287,1152.0,live,$0-1
Heaped Harvest,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,1013.0,live,$0-1
Shivan Reef,0.36,0.99,0.26,175.0,-27.77777777777777,1267.0,live,$0-1
"Jadzi, Steward of Fate",0.19,0.49,0.15,157.89473684210526,-21.052631578947373,843.0,live,$0-1
"Etali, Primal Storm",0.45,0.99,0.32,120.0,-28.888888888888893,883.0,live,$0-1
Templar Knight,2.94,3.99,0.66,35.71428571428573,-77.55102040816327,1853.0,live,$2-5
Counterspell,3.39,3.99,2.39,17.69911504424779,-29.49852507374631,994.0,live,$2-5
Reconnaissance Mission,1.26,1.99,0.52,57.93650793650793,-58.730158730158735,684.0,live,$1-2
Island (0297),0.23,0.49,0.15,113.04347826086956,-34.78260869565218,2203.0,live,$0-1
Archmage Emeritus,0.45,1.79,0.46,297.77777777777777,2.222222222222224,961.0,live,$0-1
Snuff Out,6.11,8.99,6.11,47.135842880523725,0.0,965.0,live,$5-10
Adarkar Wastes,0.38,0.99,0.23,160.52631578947367,-39.47368421052632,1017.0,live,$0-1
Ghostly Flicker,2.45,2.49,1.56,1.632653061224491,-36.3265306122449,689.0,live,$2-5
Swamp (0274),0.36,1.29,0.15,258.33333333333337,-58.333333333333336,2376.0,live,$0-1
Chthonian Nightmare,0.55,1.29,0.35,134.54545454545453,-36.36363636363637,1046.0,live,$0-1
Oketra's Monument,3.25,5.99,2.21,84.30769230769232,-32.0,661.0,live,$2-5
HYDRA Assault Robot,0.18,0.35,0.15,94.44444444444444,-16.666666666666664,1426.0,live,$0-1
"Koma, World-Eater",0.52,1.49,0.33,186.53846153846152,-36.53846153846153,755.0,live,$0-1
Walking Atlas,1.66,1.79,1.19,7.831325301204826,-28.3132530120482,892.0,live,$1-2
Swiftfoot Boots,2.6,4.49,2.08,72.6923076923077,-20.0,718.0,live,$2-5
Red Hulk,0.2,0.35,0.15,74.99999999999997,-25.000000000000007,916.0,live,$0-1
Assassin's Trophy,0.99,1.49,0.38,50.505050505050505,-61.61616161616161,783.0,live,$0-1
Junk Diver,0.27,0.59,0.15,118.51851851851848,-44.44444444444445,719.0,live,$0-1
Magmablood Archaic (Borderless),0.38,0.49,0.15,28.947368421052627,-60.526315789473685,770.0,live,$0-1
"Ugin, Eye of the Storms",41.76,64.99,41.19,55.627394636015325,-1.364942528735633,755.0,live,$20-50
Cavern-Hoard Dragon,14.15,21.99,13.79,55.40636042402826,-2.544169611307429,708.0,live,$10-20
Castle Doom (Extended Art),2.49,2.49,1.08,0.0,-56.62650602409639,767.0,live,$2-5
Forest (0278),0.34,0.99,0.15,191.17647058823525,-55.88235294117647,2019.0,live,$0-1
Archenemy's Charm,0.61,1.79,0.16,193.4426229508197,-73.77049180327869,821.0,live,$0-1
Feral Appetite,0.36,0.49,0.15,36.11111111111112,-58.333333333333336,767.0,live,$0-1
Rise of the Dark Realms,6.25,7.99,4.4,27.840000000000003,-29.599999999999994,654.0,live,$5-10
Thopter Spy Network,0.37,0.79,0.2,113.51351351351352,-45.94594594594594,894.0,live,$0-1
"Valgavoth, Harrower of Souls (Borderless)",20.5,29.99,19.39,46.29268292682926,-5.41463414634146,679.0,live,$20-50
"Yuna, Hope of Spira",4.01,5.99,3.42,49.37655860349128,-14.71321695760598,682.0,live,$2-5
Essence Channeler,0.5,1.29,0.15,158.0,-70.0,1056.0,live,$0-1
Go for the Throat,0.4,1.29,0.31,222.5,-22.500000000000007,1010.0,live,$0-1
Split Up,1.68,2.79,1.53,66.07142857142858,-8.928571428571423,842.0,live,$1-2
Dance with Calamity,0.31,0.49,0.15,58.06451612903225,-51.61290322580645,917.0,live,$0-1
Serah Farron,0.48,0.79,0.15,64.58333333333334,-68.74999999999999,763.0,live,$0-1
Infestation Sage,0.27,0.39,0.15,44.44444444444444,-44.44444444444445,1071.0,live,$0-1
Mischievous Mystic,0.28,0.39,0.15,39.28571428571428,-46.42857142857144,828.0,live,$0-1
Ember Island Production,0.35,0.49,0.15,40.00000000000001,-57.14285714285714,1020.0,live,$0-1
"Ultron, Machine Overlord (Borderless)",5.07,7.99,4.53,57.59368836291912,-10.650887573964498,652.0,live,$5-10
Forest,1.01,1.99,0.52,97.02970297029702,-48.51485148514851,2425.0,live,$1-2
Perch Protection,3.56,5.49,2.66,54.21348314606742,-25.28089887640449,787.0,live,$2-5
Woodland Cemetery,0.45,1.29,0.46,186.66666666666663,2.222222222222224,1359.0,live,$0-1
Tempt with Bunnies,4.49,4.49,3.48,0.0,-22.49443207126949,879.0,live,$2-5
Minas Tirith,6.06,8.99,6.19,48.34983498349836,2.1452145214521585,653.0,live,$5-10
Desperate Ritual,6.34,7.99,4.67,26.02523659305994,-26.340694006309143,832.0,live,$5-10
Tribute to the World Tree,13.76,21.99,13.02,59.81104651162789,-5.377906976744188,660.0,live,$10-20
Maddening Cacophony,6.14,10.99,5.83,78.99022801302932,-5.048859934853414,679.0,live,$5-10
Village Rites,0.29,0.99,0.15,241.3793103448276,-48.27586206896552,840.0,live,$0-1
"Lulu, Stern Guardian",0.45,0.49,0.26,8.888888888888884,-42.22222222222222,866.0,live,$0-1
"Raph & Mikey, Troublemakers (Showcase)",5.23,7.99,4.58,52.77246653919693,-12.428298279158708,689.0,live,$5-10
"Black Widow, Double Agent",0.24,0.35,0.15,45.83333333333333,-37.5,846.0,live,$0-1
Faithless Looting (Borderless),0.79,1.79,0.52,126.58227848101264,-34.177215189873415,962.0,live,$0-1
Izzet Signet,0.4,0.99,0.36,147.5,-10.000000000000009,837.0,live,$0-1
Falcon and Redwing,1.11,2.29,1.07,106.30630630630628,-3.6036036036036063,988.0,live,$1-2
Triplicate Titan,0.42,0.99,0.2,135.71428571428575,-52.38095238095237,845.0,live,$0-1
